mes_referencia;CIDADE;BLOCO;CATEGORIA;SIT_LIG;ligacoes;economias_totais;economias_sociais;economias_sabren
2026-03-01;NILOPOLIS;Bloco 4;COMERCIAL;INATIVA;3;3;0;0
2026-03-01;NILOPOLIS;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2026-03-01;NILOPOLIS;Bloco 4;PUBLICA;CORTADA;7;11;0;0
2026-03-01;NILOPOLIS;Bloco 4;PUBLICA;INATIVA;1;2;0;0
2026-03-01;MIRACEMA;Bloco 1;RESIDENCIAL;ATIVA;9019;9763;1885;0
2026-03-01;MESQUITA;Bloco 4;RESIDENCIAL;CORTADA;7843;14110;712;0
2026-03-01;MESQUITA;Bloco 4;RESIDENCIAL;INATIVA;831;881;0;0
2026-03-01;MESQUITA;Bloco 4;RESIDENCIAL;DESATIVADA;5;5;0;0
2026-03-01;MIRACEMA;Bloco 1;COMERCIAL;ATIVA;593;941;0;0
2026-03-01;MESQUITA;Bloco 4;RESIDENCIAL;PROVISÓRIA;15;23;0;0
2026-03-01;MIRACEMA;Bloco 1;COMERCIAL;CORTE PEDIDO;9;10;0;0
2026-03-01;MIRACEMA;Bloco 1;INDUSTRIAL;ATIVA;11;11;0;0
2026-03-01;MIRACEMA;Bloco 1;COMERCIAL;CORTADA;49;61;0;0
2026-03-01;MIRACEMA;Bloco 1;PUBLICA;ATIVA;191;250;0;0
2026-03-01;MESQUITA;Bloco 4;RESIDENCIAL;ATIVA;33575;47250;4230;0
2026-03-01;MESQUITA;Bloco 4;COMERCIAL;CORTADA;810;1337;0;0
2026-03-01;MESQUITA;Bloco 4;COMERCIAL;INATIVA;22;22;0;0
2026-03-01;MESQUITA;Bloco 4;PUBLICA;ATIVA;305;602;0;0
2026-03-01;MESQUITA;Bloco 4;INDUSTRIAL;ATIVA;11;11;0;0
2026-03-01;MESQUITA;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2026-03-01;MESQUITA;Bloco 4;PUBLICA;CORTADA;10;12;0;0
2026-03-01;MARICA;Bloco 1;RESIDENCIAL;CORTADA;12186;15202;2958;0
2026-03-01;MESQUITA;Bloco 4;COMERCIAL;ATIVA;1850;2379;0;0
2026-03-01;MARICA;Bloco 1;RESIDENCIAL;INATIVA;14;14;5;0
2026-03-01;MARICA;Bloco 1;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2026-03-01;MARICA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;40;40;1;0
2026-03-01;MARICA;Bloco 1;RESIDENCIAL;ATIVA;63828;73414;6958;0
2026-03-01;MAGE;Bloco 1;RESIDENCIAL;CORTADA;7564;10876;1156;0
2026-03-01;MARICA;Bloco 1;COMERCIAL;ATIVA;1671;3045;0;0
2026-03-01;MAGE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;107;136;23;0
2026-03-01;MARICA;Bloco 1;COMERCIAL;CORTADA;388;743;0;0
2026-03-01;MARICA;Bloco 1;PUBLICA;ATIVA;378;512;0;0
2026-03-01;MARICA;Bloco 1;INDUSTRIAL;ATIVA;18;19;0;0
2026-03-01;MARICA;Bloco 1;INDUSTRIAL;CORTADA;5;5;0;0
2026-03-01;MARICA;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-03-01;MARICA;Bloco 1;COMERCIAL;CORTE PEDIDO;11;15;0;0
2026-03-01;MARICA;Bloco 1;PUBLICA;PROVISÓRIA;1;1;0;0
2026-03-01;MARICA;Bloco 1;PUBLICA;CORTADA;13;13;0;0
2026-03-01;MARICA;Bloco 1;PUBLICA;CORTE PEDIDO;1;1;0;0
2026-03-01;MAGE;Bloco 1;RESIDENCIAL;ATIVA;32912;42686;6864;0
2026-03-01;RIO BONITO;Bloco 1;RESIDENCIAL;CORTADA;1946;2499;268;0
2026-03-01;RIO BONITO;Bloco 1;RESIDENCIAL;CORTE PEDIDO;35;41;1;0
2026-03-01;RIO BONITO;Bloco 1;RESIDENCIAL;DESATIVADA;1;1;0;0
2026-03-01;RIO BONITO;Bloco 1;RESIDENCIAL;ATIVA;12497;15048;1410;0
2026-03-01;QUEIMADOS;Bloco 4;RESIDENCIAL;CORTADA;10987;16094;3067;0
2026-03-01;QUEIMADOS;Bloco 4;RESIDENCIAL;INATIVA;258;261;13;0
2026-03-01;QUEIMADOS;Bloco 4;RESIDENCIAL;DESATIVADA;2;2;0;0
2026-03-01;RIO BONITO;Bloco 1;COMERCIAL;ATIVA;1192;1903;0;0
2026-03-01;QUEIMADOS;Bloco 4;RESIDENCIAL;PROVISÓRIA;2;3;0;0
2026-03-01;RIO BONITO;Bloco 1;COMERCIAL;CORTADA;178;276;0;0
2026-03-01;RIO BONITO;Bloco 1;PUBLICA;ATIVA;219;370;0;0
2026-03-01;RIO BONITO;Bloco 1;INDUSTRIAL;ATIVA;26;26;0;0
2026-03-01;RIO BONITO;Bloco 1;INDUSTRIAL;CORTADA;4;4;0;0
2026-03-01;RIO BONITO;Bloco 1;COMERCIAL;CORTE PEDIDO;11;11;0;0
2026-03-01;RIO BONITO;Bloco 1;PUBLICA;CORTADA;10;13;0;0
2026-03-01;QUEIMADOS;Bloco 4;RESIDENCIAL;ATIVA;26026;32318;3525;0
2026-03-01;QUEIMADOS;Bloco 4;COMERCIAL;CORTADA;550;821;0;0
2026-03-01;QUEIMADOS;Bloco 4;PUBLICA;ATIVA;275;369;0;0
2026-03-01;QUEIMADOS;Bloco 4;INDUSTRIAL;ATIVA;66;76;0;0
2026-03-01;QUEIMADOS;Bloco 4;INDUSTRIAL;CORTADA;2;2;0;0
2026-03-01;QUEIMADOS;Bloco 4;COMERCIAL;INATIVA;7;7;0;0
2026-03-01;QUEIMADOS;Bloco 4;PUBLICA;CORTADA;13;13;0;0
2026-03-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;INATIVA;4932;5410;36;0
2026-03-01;QUEIMADOS;Bloco 4;COMERCIAL;ATIVA;1188;1577;0;0
2026-03-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;PROVISÓRIA;15;17;0;0
2026-03-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;CORTADA;41779;57586;3847;0
2026-03-01;NOVA IGUAÇU;Bloco 4;RESIDENCIAL;DESATIVADA;260;262;1;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;ATIVA;169363;232304;32514;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;INATIVA;3;3;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;CORTE PEDIDO;17;20;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;CORTADA;40;49;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;PUBLICA;ATIVA;1115;2656;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;CORTADA;3086;5001;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;CORTE PEDIDO;228;327;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;INDUSTRIAL;ATIVA;332;378;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;PROVISÓRIA;2;2;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;INATIVA;132;156;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;DESATIVADA;2;2;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;INDUSTRIAL;CORTE PEDIDO;15;15;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;INDUSTRIAL;CORTADA;46;46;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;COMERCIAL;ATIVA;12234;18966;0;0
2026-03-01;DUAS BARRAS;Bloco 1;PUBLICA;ATIVA;99;117;0;0
2026-03-01;DUAS BARRAS;Bloco 1;COMERCIAL;CORTADA;23;25;0;0
2026-03-01;DUAS BARRAS;Bloco 1;COMERCIAL;ATIVA;176;204;0;0
2026-03-01;DUAS BARRAS;Bloco 1;INDUSTRIAL;ATIVA;1;1;0;0
2026-03-01;DUAS BARRAS;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-03-01;CORDEIRO;Bloco 1;RESIDENCIAL;CORTADA;375;411;27;0
2026-03-01;DUAS BARRAS;Bloco 1;RESIDENCIAL;ATIVA;2913;3334;237;0
2026-03-01;DUAS BARRAS;Bloco 1;RESIDENCIAL;CORTADA;223;242;6;0
2026-03-01;DUAS BARRAS;Bloco 1;RESIDENCIAL;CORTE PEDIDO;5;5;0;0
2026-03-01;CORDEIRO;Bloco 1;RESIDENCIAL;ATIVA;6515;8604;411;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;CORTADA;1665;2005;139;0
2026-03-01;CORDEIRO;Bloco 1;COMERCIAL;ATIVA;565;828;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;CORTE PEDIDO;2;2;1;0
2026-03-01;CORDEIRO;Bloco 1;PUBLICA;ATIVA;129;157;0;0
2026-03-01;CORDEIRO;Bloco 1;INDUSTRIAL;ATIVA;8;9;0;0
2026-03-01;CORDEIRO;Bloco 1;COMERCIAL;CORTADA;36;43;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;RESIDENCIAL;ATIVA;9463;11021;985;0
2026-03-01;CANTAGALO;Bloco 1;RESIDENCIAL;ATIVA;5123;6382;308;0
2026-03-01;CANTAGALO;Bloco 1;RESIDENCIAL;CORTADA;319;348;26;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;ATIVA;314;537;0;0
2026-03-01;CANTAGALO;Bloco 1;RESIDENCIAL;CORTE PEDIDO;5;6;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;CORTADA;118;207;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;PUBLICA;ATIVA;91;124;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;PUBLICA;CORTADA;3;3;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;INDUSTRIAL;CORTADA;7;9;0;0
2026-03-01;CASIMIRO DE ABREU;Bloco 1;COMERCIAL;CORTE PEDIDO;2;2;0;0
2026-03-01;CAMBUCI;Bloco 1;RESIDENCIAL;ATIVA;4779;5153;604;0
2026-03-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTADA;417;436;43;0
2026-03-01;CANTAGALO;Bloco 1;COMERCIAL;ATIVA;358;529;0;0
2026-03-01;CAMBUCI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;7;7;0;0
2026-03-01;CANTAGALO;Bloco 1;PUBLICA;ATIVA;160;224;0;0
2026-03-01;CANTAGALO;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-03-01;CANTAGALO;Bloco 1;COMERCIAL;CORTADA;40;61;0;0
2026-03-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;INATIVA;1024;1132;47;0
2026-03-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;ATIVA;973;1100;6;0
2026-03-01;CACHOEIRAS DE MACACU;Bloco 1;PUBLICA;ATIVA;27;30;0;0
2026-03-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;ATIVA;26;33;0;0
2026-03-01;CACHOEIRAS DE MACACU;Bloco 1;COMERCIAL;CORTADA;7;7;0;0
2026-03-01;CACHOEIRAS DE MACACU;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-03-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;PROVISÓRIA;13;13;7;0
2026-03-01;CAMBUCI;Bloco 1;COMERCIAL;ATIVA;173;229;0;0
2026-03-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;CORTADA;48;59;0;0
2026-03-01;CAMBUCI;Bloco 1;PUBLICA;ATIVA;127;166;0;0
2026-03-01;CAMBUCI;Bloco 1;PUBLICA;CORTADA;4;6;0;0
2026-03-01;CAMBUCI;Bloco 1;COMERCIAL;CORTADA;35;43;0;0
2026-03-01;CAMBUCI;Bloco 1;INDUSTRIAL;ATIVA;2;2;0;0
2026-03-01;CAMBUCI;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-03-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTADA;17019;28267;4648;0
2026-03-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTE PEDIDO;131;229;9;0
2026-03-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;DESATIVADA;13;13;1;0
2026-03-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;ATIVA;121549;162984;34560;0
2026-03-01;BELFORD ROXO;Bloco 4;PUBLICA;ATIVA;666;1204;0;0
2026-03-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTADA;13;25;0;0
2026-03-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTE PEDIDO;5;5;0;0
2026-03-01;BELFORD ROXO;Bloco 4;COMERCIAL;ATIVA;5388;7066;0;0
2026-03-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTADA;1534;2406;0;0
2026-03-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTE PEDIDO;15;15;0;0
2026-03-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTADA;13;15;0;0
2026-03-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;ATIVA;34;38;0;0
2026-03-01;BELFORD ROXO;Bloco 4;COMERCIAL;INATIVA;41;54;0;0
2026-03-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTE PEDIDO;60;76;0;0
2026-03-01;BELFORD ROXO;Bloco 4;COMERCIAL;DESATIVADA;2;2;0;0
2026-03-01;APERIBE;Bloco 1;RESIDENCIAL;ATIVA;4282;4568;2344;0
2026-03-01;APERIBE;Bloco 1;RESIDENCIAL;CORTADA;240;258;147;0
2026-03-01;APERIBE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;22;24;20;0
2026-03-01;APERIBE;Bloco 1;COMERCIAL;CORTADA;24;41;0;0
2026-03-01;APERIBE;Bloco 1;COMERCIAL;CORTE PEDIDO;3;4;0;0
2026-03-01;APERIBE;Bloco 1;INDUSTRIAL;ATIVA;8;8;0;0
2026-03-01;APERIBE;Bloco 1;PUBLICA;ATIVA;92;110;0;0
2026-03-01;APERIBE;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-03-01;APERIBE;Bloco 1;COMERCIAL;ATIVA;210;252;0;0
2026-03-01;MAGE;Bloco 1;COMERCIAL;ATIVA;1961;2990;0;0
2026-03-01;MAGE;Bloco 1;COMERCIAL;CORTADA;907;1476;0;0
2026-03-01;MAGE;Bloco 1;COMERCIAL;INATIVA;1;1;0;0
2026-03-01;MAGE;Bloco 1;INDUSTRIAL;ATIVA;26;26;0;0
2026-03-01;MAGE;Bloco 1;COMERCIAL;CORTE PEDIDO;38;88;0;0
2026-03-01;MAGE;Bloco 1;PUBLICA;ATIVA;274;610;0;0
2026-03-01;MAGE;Bloco 1;INDUSTRIAL;CORTADA;10;13;0;0
2026-03-01;MAGE;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-03-01;MAGE;Bloco 1;PUBLICA;CORTADA;3;3;0;0
2026-03-01;JAPERI;Bloco 4;RESIDENCIAL;CORTADA;6287;7597;1020;0
2026-03-01;JAPERI;Bloco 4;RESIDENCIAL;INATIVA;241;244;9;0
2026-03-01;JAPERI;Bloco 4;RESIDENCIAL;DESATIVADA;2;2;0;0
2026-03-01;JAPERI;Bloco 4;RESIDENCIAL;ATIVA;15290;17905;2702;0
2026-03-01;JAPERI;Bloco 4;COMERCIAL;ATIVA;672;915;0;0
2026-03-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTADA;445;473;39;0
2026-03-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;1;1;0;0
2026-03-01;JAPERI;Bloco 4;COMERCIAL;CORTADA;269;375;0;0
2026-03-01;JAPERI;Bloco 4;PUBLICA;ATIVA;144;220;0;0
2026-03-01;JAPERI;Bloco 4;INDUSTRIAL;ATIVA;33;33;0;0
2026-03-01;JAPERI;Bloco 4;INDUSTRIAL;CORTADA;12;13;0;0
2026-03-01;JAPERI;Bloco 4;COMERCIAL;INATIVA;5;5;0;0
2026-03-01;JAPERI;Bloco 4;PUBLICA;CORTADA;7;8;0;0
2026-03-01;ITAOCARA;Bloco 1;RESIDENCIAL;ATIVA;8742;10397;882;0
2026-03-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTADA;5721;7670;214;0
2026-03-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;203;286;1;0
2026-03-01;ITAOCARA;Bloco 1;COMERCIAL;ATIVA;462;648;0;0
2026-03-01;ITABORAI;Bloco 1;RESIDENCIAL;INATIVA;1;1;1;0
2026-03-01;ITABORAI;Bloco 1;RESIDENCIAL;PROVISÓRIA;2;3;0;0
2026-03-01;ITABORAI;Bloco 1;RESIDENCIAL;DESATIVADA;1;1;0;0
2026-03-01;ITAOCARA;Bloco 1;COMERCIAL;CORTADA;56;69;0;0
2026-03-01;ITAOCARA;Bloco 1;PUBLICA;ATIVA;191;235;0;0
2026-03-01;ITAOCARA;Bloco 1;PUBLICA;CORTADA;3;5;0;0
2026-03-01;ITAOCARA;Bloco 1;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-03-01;ITAOCARA;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2026-03-01;ITABORAI;Bloco 1;RESIDENCIAL;ATIVA;34952;49910;10303;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;INATIVA;2917;3151;363;0
2026-03-01;ITABORAI;Bloco 1;COMERCIAL;ATIVA;1643;3643;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;PROVISÓRIA;8;8;3;0
2026-03-01;ITABORAI;Bloco 1;COMERCIAL;CORTADA;366;685;0;0
2026-03-01;ITABORAI;Bloco 1;COMERCIAL;CORTE PEDIDO;34;102;0;0
2026-03-01;ITABORAI;Bloco 1;PUBLICA;ATIVA;317;515;0;0
2026-03-01;ITABORAI;Bloco 1;INDUSTRIAL;CORTADA;9;9;0;0
2026-03-01;ITABORAI;Bloco 1;INDUSTRIAL;CORTE PEDIDO;2;2;0;0
2026-03-01;ITABORAI;Bloco 1;INDUSTRIAL;ATIVA;26;27;0;0
2026-03-01;ITABORAI;Bloco 1;PUBLICA;CORTADA;15;38;0;0
2026-03-01;ITABORAI;Bloco 1;PUBLICA;CORTE PEDIDO;2;4;0;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;CORTADA;35699;56051;9571;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;CORTE PEDIDO;925;1904;924;0
2026-03-01;DUQUE DE CAXIAS;Bloco 4;RESIDENCIAL;DESATIVADA;19;19;2;0
2026-03-01;TANGUA;Bloco 1;RESIDENCIAL;CORTADA;1466;1723;536;0
2026-03-01;TANGUA;Bloco 1;RESIDENCIAL;ATIVA;4616;6107;2239;0
2026-03-01;TANGUA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;32;42;3;0
2026-03-01;TANGUA;Bloco 1;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2026-03-01;SAQUAREMA;Bloco 1;RESIDENCIAL;CORTADA;1654;1932;99;0
2026-03-01;TANGUA;Bloco 1;COMERCIAL;ATIVA;189;321;0;0
2026-03-01;TANGUA;Bloco 1;COMERCIAL;CORTADA;46;82;0;0
2026-03-01;TANGUA;Bloco 1;PUBLICA;ATIVA;108;121;0;0
2026-03-01;TANGUA;Bloco 1;PUBLICA;CORTADA;3;3;0;0
2026-03-01;TANGUA;Bloco 1;COMERCIAL;CORTE PEDIDO;2;2;0;0
2026-03-01;TANGUA;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-03-01;TANGUA;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;ATIVA;127940;214282;53374;17259
2026-02-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;CORTADA;17461;28147;4001;1808
2026-02-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;ATIVA;33904;87857;98;83
2026-02-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;ATIVA;337444;777766;220537;75904
2026-02-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTADA;36690;55858;18258;11073
2026-02-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTADA;7136;10317;1;1
2026-02-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTE PEDIDO;192;227;0;0
2026-02-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;ATIVA;661;687;0;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;INATIVA;336;372;114;7
2026-02-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;ATIVA;39553;284979;26244;18785
2026-02-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;CORTADA;3826;5154;4160;3814
2026-02-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;CORTADA;488;818;0;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;ATIVA;9037;14915;4;3
2026-02-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;INATIVA;910;970;328;107
2026-02-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;INATIVA;19;27;5;5
2026-02-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTADA;2226;3139;0;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;INDUSTRIAL;ATIVA;125;132;0;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTE PEDIDO;70;80;0;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;ATIVA;980;1390;0;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;PROVISÓRIA;2;2;2;2
2026-02-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;INATIVA;9;9;0;0
2026-02-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;ATIVA;3995;13451;2;2
2026-02-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTE PEDIDO;239;344;13;7
2026-02-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;ATIVA;8385;40274;0;0
2026-02-01;RIO DE JANEIRO;Bloco 1;INDUSTRIAL;ATIVA;97;97;0;0
2026-02-01;RIO DE JANEIRO;Bloco 1;PUBLICA;ATIVA;706;2887;0;0
2026-02-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;DESATIVADA;2;2;2;1
2026-02-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;INATIVA;17;17;17;17
2026-02-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;PROVISÓRIA;36;49;25;11
2026-02-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;DESATIVADA;13;13;3;3
2026-02-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;CORTADA;63;190;0;0
2026-02-01;NILOPOLIS;Bloco 4;RESIDENCIAL;ATIVA;30826;41929;965;0
2026-02-01;RIO DE JANEIRO;Bloco 1;PUBLICA;CORTADA;7;7;0;0
2026-02-01;SAO GONCALO;Bloco 1;RESIDENCIAL;ATIVA;236682;361283;68282;0
2026-02-01;SAO GONCALO;Bloco 1;PUBLICA;CORTADA;31;52;0;0
2026-02-01;SAO GONCALO;Bloco 1;PUBLICA;CORTE PEDIDO;1;9;0;0
2026-02-01;SAO GONCALO;Bloco 1;PUBLICA;PROVISÓRIA;1;1;0;0
2026-02-01;SAO GONCALO;Bloco 1;PUBLICA;ATIVA;1424;2357;0;0
2026-02-01;SAO GONCALO;Bloco 1;COMERCIAL;CORTADA;3286;6272;0;0
2026-02-01;SAO GONCALO;Bloco 1;INDUSTRIAL;ATIVA;155;363;0;0
2026-02-01;SAO GONCALO;Bloco 1;INDUSTRIAL;CORTADA;58;91;0;0
2026-02-01;SAO GONCALO;Bloco 1;COMERCIAL;CORTE PEDIDO;76;138;0;0
2026-02-01;SAO GONCALO;Bloco 1;COMERCIAL;DESATIVADA;1;1;0;0
2026-02-01;SAO GONCALO;Bloco 1;COMERCIAL;INATIVA;1;1;0;0
2026-02-01;SAO GONCALO;Bloco 1;COMERCIAL;PROVISÓRIA;2;2;0;0
2026-02-01;SAO GONCALO;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-02-01;SAO GONCALO;Bloco 1;COMERCIAL;ATIVA;9324;15885;5;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;RESIDENCIAL;CORTADA;4680;5194;190;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;PUBLICA;ATIVA;72;92;0;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;COMERCIAL;CORTADA;10;14;0;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;COMERCIAL;ATIVA;81;95;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;71;72;0;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;RESIDENCIAL;ATIVA;1577;1702;110;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;PUBLICA;CORTADA;1;1;0;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;RESIDENCIAL;CORTE PEDIDO;2;2;0;0
2026-02-01;S.SEBASTIAO DO ALTO;Bloco 1;RESIDENCIAL;CORTADA;103;106;8;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;RESIDENCIAL;ATIVA;13357;14281;1591;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;CORTE PEDIDO;130;214;6;0
2026-02-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;DESATIVADA;1;1;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;COMERCIAL;ATIVA;458;657;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;COMERCIAL;CORTADA;201;323;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;PUBLICA;ATIVA;163;237;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;PUBLICA;CORTADA;5;5;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-02-01;S.FCO.DO ITABAPOANA;Bloco 1;COMERCIAL;CORTE PEDIDO;9;14;0;0
2026-02-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;CORTADA;22264;41211;2159;0
2026-02-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;ATIVA;85847;118619;9604;0
2026-02-01;SAO JOAO DE MERITI;Bloco 4;COMERCIAL;CORTADA;2439;4983;0;0
2026-02-01;SAO JOAO DE MERITI;Bloco 4;COMERCIAL;CORTE PEDIDO;94;190;0;0
2026-02-01;SAO JOAO DE MERITI;Bloco 4;PUBLICA;ATIVA;654;1078;0;0
2026-02-01;SAO JOAO DE MERITI;Bloco 4;INDUSTRIAL;CORTADA;27;34;0;0
